baseline	range	threads	beam_size	final_beam_multiply	build_seconds	index_build_seconds	preprocess_seconds	space_usage_bytes	space_usage_source	rss_delta_bytes	cache_bytes	recall	avg_ms	qps	kpqs	valid_queries
rangefilteredann_vamana_tree	100	224	160	1	17.703710	17.701841	0.001869	3296583680	rss_delta_bytes	3296583680	0	0.990100	0.013970	71584.282589	71.584283	1000
rangefilteredann_vamana_tree	1000	224	160	1	17.703710	17.701841	0.001869	3296583680	rss_delta_bytes	3296583680	0	0.998700	0.011578	86373.149720	86.373150	1000
rangefilteredann_vamana_tree	10000	224	160	1	17.703710	17.701841	0.001869	3296583680	rss_delta_bytes	3296583680	0	0.999600	0.023153	43190.124585	43.190125	1000
rangefilteredann_vamana_tree	100000	224	160	1	17.703710	17.701841	0.001869	3296583680	rss_delta_bytes	3296583680	0	0.999100	0.042915	23301.810094	23.301810	1000
rangefilteredann_vamana_tree	1000000	224	160	1	17.703710	17.701841	0.001869	3296583680	rss_delta_bytes	3296583680	0	0.994000	0.043883	22787.864124	22.787864	1000
